,tweet_id
3173,1255220818004660231
3174,1253651315894484992
3175,1250431091426521090
3176,1247389322313183234
3177,1247412317668638724
3178,1235572322246873089
3179,1270551275059376131
3180,1270553955513380865
3181,1258801470918574087
3182,1259617346244579328
3183,1258260359460380672
3184,1258369829733531648
3185,1252641186411687940
3186,1245748757247000576
3187,1244254388576759809
3188,1242631624937914368
3189,1239261549203787777
3190,1239527625846067201
3191,1238239746360565765
3192,1239287581872992261
3193,1233529202600796161
3194,1271982814003675136
3195,1268978998153023494
3196,1267306754557333507
3197,1260335098655719425
3198,1260596663598690304
3199,1255821242927628289
3200,1255815789917155328
3201,1247252311044427777
3202,1246077777381474304
3203,1242831369652310017
3204,1241732379657383937
3205,1240044756719161345
3206,1229021304839376896
3207,1228710566199468033
3208,1271799115475648513
3209,1268191456562499584
3210,1268276599243313152
3211,1260705161053270016
3212,1253190968167276544
3213,1252587343313321986
3214,1240269303481540610
3215,1239315120951644160
3216,1236752938631979008
3217,1271582619487043584
3218,1271475141206294528
3219,1271453755544829953
3220,1271428306445967363
3221,1267116937529765888
3222,1266144746071683073
3223,1253677767180390400
3224,1248347232442765318
3225,1247939264106635264
3226,1244836892899713024
3227,1239691936006463488
3228,1239655041327181827
3229,1271881285368025088
3230,1252549023854202880
3231,1250023549403832320
3232,1242563973360254976
3233,1235558800947585026
3234,1270340835494842378
3235,1262435793580158976
3236,1262378225260429313
3237,1262204443887652866
3238,1249741155081781248
3239,1248757925314809864
3240,1246488336648122368
3241,1246047939501285381
3242,1241221328939765761
3243,1255273226093105153
3244,1248108538188238851
3245,1247239186937253889
3246,1245007833633939456
3247,1244047324810293248
3248,1242218846859059205
3249,1238275332588867584
3250,1232314964905316355
3251,1252070974310268928
3252,1245099370648920072
3253,1242202043378470920
3254,1241877363975168001
3255,1240047652659769352
3256,1234488762060726272
3257,1262799313933078532
3258,1245363553797689345
3259,1238202167518953472
3260,1258506641147744256
3261,1258489670775631874
3262,1255965209979760642
3263,1252086349215064064
3264,1248638069865091075
3265,1247939242027859968
3266,1245055532517507072
3267,1240646709178294272
3268,1240318636633489412
3269,1228726054136795137
3270,1263223846049644547
3271,1262388361093922816
3272,1255318631019360262
3273,1248609630261063680
3274,1243611304532869123
3275,1232501979974381568
3276,1271483536608882689
3277,1261804942161051649
3278,1250158691363545092
3279,1249880050939203584
3280,1245050749714755584
3281,1241872386464649217
3282,1236854360635654145
3283,1234932243459661824
3284,1250713038744743937
3285,1249893870093156353
3286,1248122693821628416
3287,1245424994659770368
3288,1245409341525590022
3289,1241401735819780097
3290,1240717573257187328
3291,1239114113227190272
3292,1238922549054054400
3293,1234389388093771776
3294,1230083354449600514
3295,1271781371783110656
3296,1265715860653715456
3297,1265376996453998594
3298,1255503406401273856
3299,1252966998855860225
3300,1250524570085400580
3301,1245409755549622274
3302,1245395215797583873
3303,1245411688578535425
3304,1244362241987706880
3305,1267470745585713153
3306,1267319660510412800
3307,1265553325597929472
3308,1265392095176601600
3309,1255647191894351872
3310,1255650712509284359
3311,1249083385676541954
3312,1245053139511922694
3313,1243431578824556544
3314,1243013761314758660
3315,1238815135415914506
3316,1236383831806152704
3317,1236051196231602177
3318,1233503644210925581
3319,1269018938958065664
3320,1267600848625872896
3321,1265793255817596931
3322,1263883713332383744
3323,1252608717155110912
3324,1251997811681316864
3325,1244649333623894016
3326,1240253503856979968
3327,1240831367996420096
3328,1239968714218295297
3329,1226833188409864192
3330,1271214744062623744
3331,1266368673398157314
3332,1255841110729134081
3333,1255329979098959872
3334,1240299420748521472
3335,1238202185294450688
3336,1229894370750390272
3337,1265067144582017025
3338,1262641610938036224
3339,1251913279460474880
3340,1250410110263922688
3341,1245747821673766912
3342,1264328321028022272
3343,1250848466651082752
3344,1249809858339016704
3345,1249487959826538497
3346,1246102807624601602
3347,1242443550811439110
3348,1242453669372723200
3349,1242852088511676417
3350,1240400471770247168
3351,1239002006485741568
3352,1233565307647799296
3353,1258180639347490816
3354,1255671803395088386
3355,1255920672976625664
3356,1253470980069974017
3357,1252553415760044032
3358,1252687327844986880
3359,1245789633528524800
3360,1241102025204600842
3361,1230569413696524289
3362,1262796053381701634
3363,1250452084178087937
3364,1249341248420360193
3365,1247323895545450497
3366,1243749061808750594
3367,1243340411118256129
3368,1241443000179458049
3369,1241337669659119617
3370,1231234304279220228
3371,1230597600321167394
3372,1230557416762118149
3373,1271788040663400453
3374,1270592123327389696
3375,1268967092230873088
3376,1265724019543810048
3377,1243586354753110021
3378,1241022029295505408
3379,1269399995234517001
3380,1262762069096411140
3381,1262483004745793536
3382,1252320480155127809
3383,1249316629781057536
3384,1248282561685491713
3385,1245773755474944001
3386,1240655783831846913
3387,1239246276157415436
3388,1237485516276109312
3389,1237383853662023681
3390,1268022068882350080
3391,1267916815746961408
3392,1266038667673403392
3393,1266052626078068736
3394,1252602624702140421
3395,1250885720236978176
3396,1240342639809085441
3397,1236584561569673217
3398,1230983314602954752
3399,1258201950295916544
3400,1249774752710955008
3401,1249389807324803080
3402,1247235190566588419
3403,1241746747174596608
3404,1231716304937275392
3405,1230211634913783809
3406,1270198621384908801
3407,1270302920651784193
3408,1270210552334295045
3409,1266497274584150021
3410,1255250465937330179
3411,1250776215729901568
3412,1248061732909658113
3413,1228078388562317313
3414,1228064682176663552
3415,1251974619659042816
3416,1250915692066586624
3417,1250753226967781377
3418,1250523438587899904
3419,1249494456094666755
3420,1248552188378361856
3421,1248394335051116546
3422,1245801830724050945
3423,1243857880555507713
3424,1242509229778522112
3425,1233523794708500480
3426,1270785539336294403
3427,1270853257988993024
3428,1247989285246185472
3429,1247864416294653958
3430,1243523167190159361
3431,1240809784145776641
3432,1262737536096432129
3433,1258087883958714368
3434,1250387983355781121
3435,1249099734863638530
3436,1243889526218592257
3437,1240690749525692417
3438,1240811682525589507
3439,1238282192805072896
3440,1259979987437760512
3441,1258222816647938058
3442,1244582096536055808
3443,1242492552101662720
3444,1239618070814937094
3445,1269350974994464769
3446,1267621635558985729
3447,1253660604708974592
3448,1249194116107436033
3449,1249311603532738561
3450,1248379160520622080
3451,1240743489488310272
3452,1232113342199803905
3453,1270348875136667649
3454,1270717884344365069
3455,1269995233564979202
3456,1267437512483409920
3457,1265670617111703552
3458,1257698958081765377
3459,1251996011024674816
3460,1239773713433796609
3461,1232377152013819904
3462,1228697492092485632
3463,1269273604643975169
3464,1267416128470597632
3465,1264533304449077248
3466,1264435990342643712
3467,1264389514639925252
3468,1252431822820016133
3469,1247671140706856961
3470,1245973055882448899
3471,1245908882897145856
3472,1244652106738470912
3473,1242076152476262400
3474,1237871121787047938
3475,1262514187810402304
3476,1262415260616667137
3477,1250686614675709952
3478,1250729588482850816
3479,1246493861331062785
3480,1242765671550705665
3481,1240962845178814464
3482,1240769924085276672
3483,1237116692800692224
3484,1237350619876339712
3485,1232407439506411521
3486,1267887018639532037
3487,1255897998388875267
3488,1255182489221337088
3489,1253103279325818880
3490,1252752113907625984
3491,1251985063991902210
3492,1250840828110680067
3493,1253391068487462914
3494,1253083444516536320
3495,1250146958221737985
3496,1249761370381434881
3497,1249728541475905536
3498,1245882539451068418
3499,1230510702890115074
3500,1271594418122915849
3501,1271238398905384960
3502,1269420695773044738
3503,1262271338489602048
3504,1250402991343108106
3505,1246928695006244864
3506,1243184097113112577
3507,1269633596454653954
3508,1266865235647819776
3509,1263611479078641667
3510,1247985923830304768
3511,1245792142615855104
3512,1234965162261528576
3513,1229231491487424512
3514,1263796382432808960
3515,1252729477538299905
3516,1252027338293784577
3517,1242520272785289216
3518,1271618801490997248
3519,1265484056239751170
3520,1262887287051808768
3521,1247373533786730497
3522,1241427493745090560
3523,1266893473753501698
3524,1266825620631236608
3525,1266863494974103554
3526,1266886028100591616
3527,1266870971299958787
3528,1266855854348910594
3529,1266840671278764033
3530,1266833157984260097
3531,1266916153416441856
3532,1266878414688051200
3533,1244640617675751424
3534,1242257512629448707
3535,1242185997682651136
3536,1265800094969815040
3537,1252575821048549376
3538,1250093479578890241
3539,1247331391693402112
3540,1245453761516011522
3541,1244310635342516224
3542,1241483713126584328
3543,1230105600811466752
3544,1271448557296381957
3545,1268386867797471233
3546,1268463771720310784
3547,1262842383173066760
3548,1247874123004440577
3549,1244273401679790086
3550,1244083960105373712
3551,1242943101443981312
3552,1239984272951435267
3553,1238528012523454465
3554,1266833972606259208
3555,1266844472131948545
3556,1266280617425031169
3557,1266212669633241088
3558,1259926827365171201
3559,1255240935908270082
3560,1244344346079457280
3561,1241825323978829825
3562,1242503303067512838
3563,1241496391073087489
3564,1240786250702954498
3565,1240788088680579074
3566,1238112291221995520
3567,1255144704494059521
3568,1253626060312383488
3569,1250601068641292289
3570,1250782619970801665
3571,1250444430634598405
3572,1243583951349956609
3573,1270823493731581954
3574,1255622553042857986
3575,1252677770452197376
3576,1240342370807427074
3577,1237818092161466369
3578,1269732749968998400
3579,1249428711608328193
3580,1242197948588363776
3581,1238793160417054720
3582,1265918335738417152
3583,1265773949041991680
3584,1260542591407321089
3585,1255690236123897862
3586,1253180842400251904
3587,1250414571715563522
3588,1240761203602927616
3589,1237781104226156545
3590,1266100454447960064
3591,1263887490588348421
3592,1249837284540559361
3593,1242532435973332996
3594,1243056349925330944
3595,1241763779416817667
3596,1240049139360153602
3597,1238516486043557890
3598,1238517586318499841
3599,1258402232807993346
3600,1253340422065188866
3601,1244067868377038853
3602,1242689297557467137
3603,1242350948694945795
3604,1262760281874108417
3605,1252729473562107904
3606,1249052466492198913
3607,1249053198331064320
3608,1248282205614473216
3609,1245688570972528640
3610,1239560452356689921
3611,1239347163966013440
3612,1272145900161269761
3613,1258731103969595397
3614,1258361093178691584
3615,1258118024294514688
3616,1249878406973579265
3617,1243920391099297793
3618,1243614005144571905
3619,1241777293892046849
3620,1238825206749089794
3621,1237799330557374465
3622,1237788397973975041
3623,1229201742417596416
3624,1253661040891564033
3625,1253313058677522432
3626,1253051650543157249
3627,1250132955747450885
3628,1248607357493379073
3629,1245063223159787521
3630,1269997141092528128
3631,1258504437485756427
3632,1257526726294470659
3633,1245141999956701185
3634,1240026145468252160
3635,1239535949459214340
3636,1232815542836310017
3637,1266139835758080000
3638,1257991500929081344
3639,1248000068935913472
3640,1247904859132575747
3641,1240935658367209474
3642,1240966151213113345
3643,1239390934497820673
3644,1238135689444593664
3645,1230390377552777217
3646,1230311106331037697
3647,1228387236640628739
3648,1251951214603825152
3649,1245521171703123968
3650,1245175502962413570
3651,1242576635414618115
3652,1237868663614537733
3653,1233879378943070208
3654,1270045565892661249
3655,1267512167626166275
3656,1266831724257959939
3657,1264021773315715074
3658,1255506845676027906
3659,1252902580377747456
3660,1252806945687212032
3661,1247602690986672128
3662,1237548796361486337
3663,1270645657573961728
3664,1267801591199027201
3665,1265690488453169152
3666,1264252402653413378
3667,1264191969934393346
3668,1263449216770326528
3669,1250554383609163776
3670,1249829862430232576
3671,1240672014550982656
3672,1271542803676291072
3673,1271156432713416712
3674,1271149850491596802
3675,1252477165070766080
3676,1252562807956148224
3677,1242552494099763200
3678,1257978084705341442
3679,1257484489523179526
3680,1255523272587907076
3681,1248987691493896194
3682,1248366453771964418
3683,1241531698501824512
3684,1241639500813565952
3685,1230255768617639937
3686,1228275103290601472
3687,1266749960076382208
3688,1263150253789732864
3689,1257708368862601216
3690,1254842602022674432
3691,1249022269361475585
3692,1243565670924681222
3693,1257819091156578304
3694,1250210230782353409
3695,1242644990146367489
3696,1240645352593788929
3697,1226832011987496960
3698,1260559677152276481
3699,1258447585976766464
3700,1257922387049398273
3701,1257709862559105027
3702,1255914956991553536
3703,1241480494497312772
3704,1240348280720166913
3705,1231718638224203776
3706,1260310577467064321
3707,1255227584813678593
3708,1252954714712481794
3709,1243612755585892352
3710,1243490447324037121
3711,1243422117460238336
3712,1242073825707274240
3713,1241158747151630338
3714,1238736626270056448
3715,1234927165952544768
3716,1271039474957508608
3717,1263172706347950080
3718,1258500402787598342
3719,1258037878040530945
3720,1249520717504413696
3721,1248390903594545152
3722,1240404034252615681
3723,1238189980649951233
3724,1229149725393346562
3725,1270017783334440962
3726,1229614555954892800
3727,1262879236215324672
3728,1262792803433590784
3729,1258245250927255553
3730,1253325137631277058
3731,1253078257324511233
3732,1253163283168866307
3733,1251959399381217280
3734,1239652105415262208
3735,1237416431446343680
3736,1267646323597156352
3737,1253151098455691265
3738,1250855156704579584
3739,1250079474986688513
3740,1246040896954601472
3741,1244995553118871552
3742,1241113823572082689
3743,1271488739903242242
3744,1270017751810052099
3745,1264743757640945665
3746,1262991193509675008
3747,1262684880359604234
3748,1260574633419517952
3749,1253752136271347713
3750,1244731383093899264
3751,1243979430839504897
3752,1240884313186500608
3753,1237804751628181514
3754,1237758670236246018
3755,1235243887163084800
3756,1271622954531475456
3757,1262734384957755392
3758,1261432925377028096
3759,1261628947403616257
3760,1242678859943862272
3761,1242544097367175168
3762,1242577325964787714
3763,1263112691792699392
3764,1263495078305300482
3765,1255276219857330176
3766,1255463119171792900
3767,1250147057689677830
3768,1248745287952334848
3769,1247669328419397635
3770,1242905198990852097
3771,1242853751951482882
3772,1265597635181846529
3773,1262750127975849992
3774,1258753046009442311
3775,1250795088403410953
3776,1240981424829878274
3777,1271936500071104513
3778,1266335982338535425
3779,1258348612356132866
3780,1258200400592805889
3781,1246050399947284487
3782,1243668590651478016
3783,1242771596470673409
3784,1238951366288121856
3785,1238991944157548546
3786,1238885993563820032
3787,1235881581132173314
3788,1271908387664658435
3789,1258616756811083776
3790,1250043895192289280
3791,1240779062001504257
3792,1240833327243964416
3793,1230325057030967297
3794,1265825117176836097
3795,1265937103948582914
3796,1262885752310022146
3797,1262506146406916101
3798,1260003089723133952
3799,1250431535355813902
3800,1245266462698360832
3801,1244404730035462144
3802,1241018047856508929
3803,1230172693279830017
3804,1255616755369533440
3805,1253455925760929792
3806,1251218514741846017
3807,1250400982678114304
3808,1250325485122236418
3809,1247347693992714241
3810,1243171991298793472
3811,1240052188430217217
3812,1237871841303134208
3813,1238252230324748290
3814,1271446541602078720
3815,1265507063972708352
3816,1263820864929366016
3817,1255632341323534338
3818,1252415299564875776
3819,1250937888310730752
3820,1244303075017289728
3821,1237819922006315008
3822,1237902088212033537
3823,1232783187996225538
3824,1265376866287960064
3825,1265430912637886465
3826,1265318548840288257
3827,1258184948311298050
3828,1253334280245137408
3829,1252950884348297217
3830,1252398107179900928
3831,1247630267856150531
3832,1239607360563359745
3833,1230007236308586496
3834,1262742700316487681
3835,1258409687487320065
3836,1252000878934007814
3837,1244962178374959106
3838,1243429299547488257
3839,1242101644894113797
3840,1239343592176586753
3841,1239359334573920257
3842,1265243786583605249
3843,1262807752272801794
3844,1253465065233108992
3845,1251953366818791424
3846,1252017346631405571
3847,1250413822256521216
3848,1241022292185972742
3849,1239836042745675786
3850,1238869685531291654
3851,1266515811272810497
3852,1253396759763714055
3853,1253089227052593154
3854,1244638405142523911
3855,1243366605456683008
3856,1243363625617653764
3857,1239687026737209345
3858,1231817987415515141
3859,1233145272336887842
3860,1271133880926396417
3861,1268155243679924224
3862,1268285858236575747
3863,1263634069323202565
3864,1253132374654607360
3865,1249683817704669184
3866,1245894597756272641
3867,1245736497426423808
3868,1268931298321670145
3869,1266107744769249296
3870,1250072224956133377
3871,1250212723885051912
3872,1245818974945738754
3873,1243183128585306112
3874,1265706980255174656
3875,1265679188570386435
3876,1263302258055434241
3877,1263198781488738304
3878,1262852670638841857
3879,1257376486102839299
3880,1253218539525353473
3881,1249922968353832960
3882,1247275577599549442
3883,1247867453260128257
3884,1237817226792710144
3885,1268297178843246592
3886,1267259112204775428
3887,1266558648198795264
3888,1262381618859253760
3889,1262737614710267907
3890,1263009112297820160
3891,1262945066202673153
3892,1263051725658873856
3893,1262341344363778048
3894,1255902807468789765
3895,1248058355802914816
3896,1245043784477442050
3897,1244499985531633664
3898,1243902177422106625
3899,1243164297880121345
3900,1241831107215200257
3901,1240609987014963202
3902,1265401152377688066
3903,1265487158770577408
3904,1265085241762426881
3905,1265076415088779265
3906,1235980324083060738
3907,1235944860076642307
3908,1255487252945416199
3909,1252300704179523584
3910,1250019357356257283
3911,1244287272461258753
3912,1244252683718078465
3913,1243935667350130688
3914,1243226088106573826
3915,1242923790734176256
3916,1242531294287970305
3917,1241333973479043072
3918,1240293983189962752
3919,1240350962465865739
3920,1271955601246093315
3921,1270500024921849856
3922,1269293105020170241
3923,1259614074272313345
3924,1258039075669303301
3925,1252011862809403393
3926,1245037374763085831
3927,1241002806133186560
3928,1240709305562628096
3929,1271561302935080960
3930,1265747382173487104
3931,1264571071409381376
3932,1263401647159435269
3933,1263378999624908800
3934,1258406729693499400
3935,1250475139915042822
3936,1248078985466195968
3937,1248034202697768970
3938,1243523925369171969
3939,1238516963317440512
3940,1266570414479650817
3941,1265716355665444866
3942,1259841620205342720
3943,1258793057912262658
3944,1251597848526929920
3945,1247663196149866501
3946,1241682700014178305
3947,1241080909065080833
3948,1228107827832590336
3949,1265050147446091777
3950,1246168358313050112
3951,1245821323743342594
3952,1245127953580769280
3953,1237898623016304641
3954,1227278126692098056
3955,1266365171511033856
3956,1266365288800374800
3957,1241433409802534912
3958,1238209643446521858
3959,1237837573260824577
3960,1237777302077018112
3961,1235948449046151168
3962,1270638079972216832
3963,1270566357562580995
3964,1270344597403729927
3965,1266175714530861057
3966,1266265518215815174
3967,1255275685813379072
3968,1255229756221644800
3969,1253511149712220166
3970,1252409245955317760
3971,1250640822250307600
3972,1240393209165025287
3973,1271807071252615171
3974,1271637384359223302
3975,1271885965804666882
3976,1271780392887083008
3977,1262846624646086657
3978,1253493875857031169
3979,1252783620214919169
3980,1252198144005283840
3981,1249822689482682375
3982,1248933745605787648
3983,1245710555765235715
3984,1241870975513362438
3985,1241492477657460736
3986,1271479941616537600
3987,1271459133687021577
3988,1268960814519779333
3989,1263260496012234754
3990,1258683055822249984
3991,1257858004340273152
3992,1242932521500893184
3993,1240383019824943105
3994,1269059657894690821
3995,1263154651429470208
3996,1259664582769102849
3997,1255697714203045888
3998,1253653997233352705
3999,1247756952609808385
4000,1246789968862646273
4001,1264924999082704899
4002,1263245898051534850
4003,1260180421876363264
4004,1258459593002246145
4005,1257646143246344192
4006,1236422134034862080
4007,1229600592617787392
4008,1262375009345048576
4009,1260291150147137537
4010,1253485068632436736
4011,1252553628495368192
4012,1251181063206035460
4013,1248026254516854784
4014,1248030501388124162
4015,1248089128543162368
4016,1244051074836844544
4017,1242921160179888130
4018,1272141119673917442
4019,1265005740030377986
4020,1264943136024993798
4021,1260336241876271105
4022,1258501164905238528
4023,1243944870710063106
4024,1243688109130371073
4025,1243235206418628617
4026,1241741692174323713
4027,1241459775482793984
4028,1271930230156914690
4029,1260226754322419715
4030,1260456780754292736
4031,1257676422400872449
4032,1256037901256798211
4033,1253642359541284864
4034,1253531678754189312
4035,1253528101834948609
4036,1241377292128944129
4037,1235538154209280004
4038,1235279938183450628
4039,1264362830800859139
4040,1260569225615343620
4041,1258422745601150976
4042,1253317377959186433
4043,1253149308209319936
4044,1250816509741617153
4045,1248619455015337988
4046,1238043693837201408
4047,1235043366129119234
4048,1234999252239048704
4049,1235258025855856640
4050,1232673170706042880
4051,1262803178006941697
4052,1260339801628213249
4053,1257815217393807365
4054,1255280279566127109
4055,1249640357404401672
4056,1244664487246024708
4057,1244590231535443970
4058,1244646177603280902
4059,1242515669129797632
4060,1242409327710912513
4061,1239326392707428355
4062,1238682455655227392
4063,1228298458844540930
4064,1270855034436087808
4065,1255125381247651840
4066,1262505393760210944
4067,1258804557313867777
4068,1258496124232450048
4069,1255186552067518467
4070,1253036395406508032
4071,1244354194217275393
4072,1239705028002078720
4073,1228316348779884544
4074,1228336942137446400
4075,1263543216541859840
4076,1263564804209422337
4077,1246074925418287104
4078,1245949711070171136
4079,1245894518601388033
4080,1245745860010442758
4081,1242828235064381440
4082,1239001946276626434
4083,1238105929389953029
4084,1265461589270056966
4085,1263221722171559937
4086,1260327097349832714
4087,1245800799910998017
4088,1243704308048281608
4089,1238122175430832128
4090,1234898106250092545
4091,1271491672505974784
4092,1267606414471692288
4093,1264817474370928640
4094,1264671111243091969
4095,1264733914398162944
4096,1264572877677920257
4097,1255512166280712192
4098,1252507362394505217
4099,1248386582777741315
4100,1241483240768040960
4101,1238639070579957761
4102,1268507556575498240
4103,1258520829106589702
4104,1258591339756871680
4105,1252732990058385414
4106,1250512502548361216
4107,1240355066978037761
4108,1237777753786720263
4109,1268204759653273601
4110,1264027490961559555
4111,1263595486667083792
4112,1258556093388767232
4113,1243520924588138496
4114,1243637909158313985
4115,1242464420652957697
4116,1238977250080575491
4117,1262415546705838080
4118,1240259501577637889
4119,1240488020027080704
4120,1234716761230061570
4121,1234489571582324736
4122,1255924842089582592
4123,1250079464664502272
4124,1245710073999110145
4125,1239600875557081089
4126,1239594129300115456
4127,1271218163066126336
4128,1264302726369775616
4129,1258535095608074245
4130,1242174381243195396
4131,1242781184393990146
4132,1241818967502540800
4133,1240678651194224640
4134,1263796924525805569
4135,1247883177168945152
4136,1241143501305163777
4137,1240008984096133121
4138,1271214518253715456
4139,1250355146732625922
4140,1249550895748009984
4141,1247560405452566530
4142,1243012943454724098
4143,1238838544879292417
4144,1238520451543990274
4145,1238806596345450497
4146,1237772065710768134
4147,1265972402871316480
4148,1262062270705799175
4149,1255211894459203585
4150,1251520241751879681
4151,1241462261421654017
4152,1228460051704111104
4153,1227002479235256323
4154,1269038935327387648
4155,1268222120473047041
4156,1266820579799306249
4157,1266879855527972881
4158,1264730940313612289
4159,1264836459154018304
4160,1253332826994307072
4161,1245713072058220550
4162,1243214881844801539
4163,1243175346142396418
4164,1238478914038759430
4165,1265324984957906944
4166,1250200559564419072
4167,1247558030075387908
4168,1244756689284296707
4169,1243542272706252802
4170,1239537252096712704
4171,1237795632322142208
4172,1235489732265734144
4173,1270741903403704321
4174,1239933798613020672
4175,1271420410110906368
4176,1269406429385052161
4177,1267114750183276545
4178,1266112834917806080
4179,1264211986927271936
4180,1254957774498398209
4181,1253463036477743110
4182,1245569092301406208
4183,1245352733546143744
4184,1245337740012634112
4185,1234942942009331712
4186,1258175572880044033
4187,1253683931892850690
4188,1245317743773134848
4189,1238805986040782857
4190,1238649712871444481
4191,1268721781763907585
4192,1265740945154142208
4193,1242815521319456768
4194,1242789488469868545
4195,1239910005396180992
4196,1268269452887498753
4197,1265109709268430848
4198,1263088245132361728
4199,1248283936574365697
4200,1248199519403151361
4201,1247711425184890880
4202,1240443422735060993
4203,1266131478632706048
4204,1266125776413511689
4205,1239208243018096646
4206,1269998247898218496
4207,1245790893996720128
4208,1237860992157024256
4209,1255534879950995456
4210,1239606882563772416
4211,1232878019368407043
4212,1271586523729854464
4213,1270874916884303872
4214,1263204947014889472
4215,1262762078231650306
4216,1230303555749171200
4217,1270325808322818052
4218,1253722658300141570
4219,1239690955919437827
4220,1237917127564238848
4221,1267454657863041030
4222,1263647029886148610
4223,1248331299208794112
4224,1247688473043177472
4225,1246086897367240705
4226,1241907613220175879
4227,1241755771421036547
4228,1264198987596341248
4229,1258007218882035713
4230,1257659069914968064
4231,1252283313580126213
4232,1250451461336641537
4233,1227009892160020481
4234,1263975313249382400
4235,1260403151607398400
4236,1241136326260318208
4237,1239557613030903808
4238,1239548425164804098
4239,1237780461323083777
4240,1265348651263635458
4241,1256991439675723776
4242,1252671001374195712
4243,1265711170327138317
4244,1265629112556756995
4245,1263609908412518414
4246,1263484586723438593
4247,1255235239804362752
4248,1239183779547275264
4249,1254965903470583810
4250,1255036786612600832
4251,1254896886017916928
4252,1242585760064253953
4253,1243248796131381249
4254,1234515972607954946
4255,1269646157891977218
4256,1268866921480544257
4257,1265191976741285891
4258,1262792789294637056
4259,1253454625698709504
4260,1252271265731182592
4261,1246149507030671374
4262,1233491711575326721
4263,1229204618820845569
4264,1266392929301643269
4265,1262476062262308868
4266,1258795193488117762
4267,1258179051925241862
4268,1248979212549095426
4269,1247953355978276864
4270,1246122925574492160
4271,1244609799335149570
4272,1242815797212430338
4273,1229547930081726464
4274,1229849323472482304
4275,1271467553618092032
4276,1271859773730885632
4277,1271480065877049347
4278,1242483163730808833
4279,1239729266239115264
4280,1237896552871374851
4281,1271631102613098496
4282,1250955357024894977
4283,1249523345428799495
4284,1247881209465597952
4285,1240439602109919233
4286,1271933222268612608
4287,1268743702836625408
4288,1266026717082193920
4289,1258484609182060545
4290,1252671709443842050
4291,1249062517638344710
4292,1248595715707801602
4293,1248374430318972928
4294,1248060167721279488
4295,1243778987207184384
4296,1240821113019645953
4297,1241114141818904576
4298,1240607473410674689
4299,1240023197807935489
4300,1255634509703282691
4301,1252376031731671040
4302,1249350004139085825
4303,1247895705177354246
4304,1242790837932535808
4305,1240010675621150720
4306,1237380334301278217
4307,1237373814062944256
4308,1268214149584007168
4309,1260271666833223680
4310,1239563861705068544
4311,1239381022820773888
4312,1239495169147310081
4313,1238008072452182016
4314,1237946416154071042
4315,1236422141429440513
4316,1230100737461489664
4317,1271245808273371139
4318,1271224682285596672
4319,1260923559746113537
4320,1252230244641107968
4321,1245211966660116480
4322,1245147485749870592
4323,1268495623747178496
4324,1265629153040236544
4325,1264948956351680515
4326,1264833582561927169
4327,1264353014288171011
4328,1255584031242100736
4329,1249917799205658624
4330,1249836420652584960
4331,1245866287055568897
4332,1243987934472216576
4333,1241879972207181825
4334,1271594872571641856
4335,1271633144697978881
4336,1266491232894803969
4337,1266177799422967809
4338,1265967314454757379
4339,1266611195357822982
4340,1262780641969680384
4341,1250448229948325888
4342,1238751725747687424
4343,1245195244305616897
4344,1243280741968031746
4345,1230201756921057282
4346,1246142127257649152
4347,1243709049746702343
4348,1230890037253984257
4349,1229655409419530243
4350,1229553393515081729
4351,1266106339937390592
4352,1263296437753872389
4353,1266368716578537472
4354,1259554181565706240
4355,1255898876827054083
4356,1245897648026128386
4357,1241630153110949888
4358,1240131091442401280
4359,1239987527920082945
4360,1268198533531758592
4361,1265668133131636738
4362,1253530577585790977
4363,1238229341965869058
4364,1270511894349127683
4365,1270495574404595715
4366,1263833974717198336
4367,1245866372313149440
4368,1241127602401746946
4369,1240000813352792064
4370,1234422276818382848
4371,1270896339388375040
4372,1268522532916785153
4373,1266385531920887813
4374,1260536415453982721
4375,1260202960832704515
4376,1257691370233499654
4377,1257390775064764426
4378,1255469611488870407
4379,1255452824370065409
4380,1250437380336529408
4381,1245036267508617224
4382,1243704495009300481
4383,1239673163744763904
4384,1239539420094779396
4385,1270524560882966528
4386,1270547215430356992
4387,1265295674951610369
4388,1263445993653252098
4389,1262735791882555392
4390,1258387396883886080
4391,1237831569718599688
4392,1234076054337282048
4393,1263864260230348802
4394,1250501256994570240
4395,1248425400708952071
4396,1248359519949934597
4397,1242186943124901888
4398,1240762870746329093
4399,1241408244355981312
4400,1240674174034743299
4401,1266337125940617217
4402,1265969857142706179
4403,1260703847326068737
4404,1260611161596268545
4405,1258363943917142016
4406,1258716542356856832
4407,1248450532181569536
4408,1248028182751711238
4409,1241588619535679488
4410,1241443351968264203
4411,1263138820687638529
4412,1253280983517806593
4413,1247521318318174209
4414,1271423187495067649
4415,1269581010716577792
4416,1265050151728504832
4417,1262569696211210241
4418,1260380539732795394
4419,1258457968875655169
4420,1233862642910945280
4421,1266060963691802626
4422,1263293602664525826
4423,1260343823852539904
4424,1260202965735927810
4425,1258031242282401794
4426,1253348553226846208
4427,1249744381160173568
4428,1247526456609001472
4429,1242380634623860737
4430,1238499851463262208
4431,1237450640835653632
4432,1271004278329655296
4433,1270777756041777155
4434,1270770385278115844
4435,1253670229202423808
4436,1253335896692146179
4437,1248509903175647232
4438,1243338840254734338
4439,1243213509095075840
4440,1241714030210953216
4441,1241531961577033728
4442,1239587835092635659
4443,1237877713450524672
4444,1268715411102502912
